SaleID,SaleDate,BranchCode,ItemCode,Quantity,UnitSalePrice,UnitCost,Revenue,COGS,GrossProfit,GrossMarginPct
S02199,2026-04-29,TGI,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S02200,2026-04-15,LLM,SOFT002,4,110000,85000,440000,340000,100000,22.727272727272727
S02201,2026-06-07,LLM,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S02202,2026-07-26,LLM,HDD001,3,110000,85000,330000,255000,75000,22.727272727272727
S02203,2026-05-17,LLM,FAN001,3,30000,18000,90000,54000,36000,40.0
S02204,2026-07-10,TGI,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S02205,2026-07-05,LLM,SSD003,2,185000,145000,370000,290000,80000,21.62162162162162
S02206,2026-08-29,TGI,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S02207,2026-03-12,TGI,HUB001,2,12500,7000,25000,14000,11000,44.0
S02208,2026-08-23,TGI,RAM001,3,72000,55000,216000,165000,51000,23.61111111111111
S02209,2026-05-17,LLM,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S02210,2026-08-13,TGI,HUB001,2,12500,7000,25000,14000,11000,44.0
S02211,2026-08-12,TGI,RAM001,2,72000,55000,144000,110000,34000,23.61111111111111
S02212,2026-04-19,LLM,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S02213,2026-08-13,LLM,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S02214,2026-07-11,TGI,PAD001,4,5000,2500,20000,10000,10000,50.0
S02215,2026-03-14,TGI,SSD001,2,75000,55000,150000,110000,40000,26.666666666666668
S02216,2026-07-29,TGI,FAN001,1,30000,18000,30000,18000,12000,40.0
S02217,2026-08-12,LLM,SW001,4,80000,55000,320000,220000,100000,31.25
S02218,2026-07-05,LLM,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S02219,2026-02-20,LLM,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S02220,2026-01-24,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S02221,2026-04-30,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S02222,2026-01-17,TGI,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S02223,2026-04-03,TGI,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S02224,2026-04-21,LLM,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S02225,2026-07-19,TGI,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S02226,2026-07-08,TGI,SOFT002,4,110000,85000,440000,340000,100000,22.727272727272727
S02227,2026-02-10,LLM,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S02228,2026-03-24,LLM,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S02229,2026-04-12,LLM,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S02230,2026-01-30,TGI,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S02231,2026-01-31,LLM,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S02232,2026-08-14,LLM,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S02233,2026-04-10,LLM,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S02234,2026-03-12,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S02235,2026-04-20,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S02236,2026-03-27,LLM,SW001,2,80000,55000,160000,110000,50000,31.25
S02237,2026-01-04,TGI,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S02238,2026-07-27,LLM,SSD003,2,185000,145000,370000,290000,80000,21.62162162162162
S02239,2026-03-14,TGI,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S02240,2026-05-11,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S02241,2026-05-23,TGI,HDD001,3,110000,85000,330000,255000,75000,22.727272727272727
S02242,2026-04-10,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S02243,2026-06-16,TGI,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S02244,2026-06-06,LLM,LAN001,3,9000,5000,27000,15000,12000,44.44444444444444
S02245,2026-03-15,LLM,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S02246,2026-08-28,TGI,HDD001,3,110000,85000,330000,255000,75000,22.727272727272727
S02247,2026-03-11,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S02248,2026-06-24,LLM,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S02249,2026-03-10,LLM,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S02250,2026-02-17,LLM,RAM002,1,125000,95000,125000,95000,30000,24.0
S02251,2026-03-01,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S02252,2026-02-02,TGI,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S02253,2026-08-08,TGI,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S02254,2026-06-26,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S02255,2026-02-25,TGI,SSD001,2,75000,55000,150000,110000,40000,26.666666666666668
S02256,2026-03-30,LLM,RAM002,2,125000,95000,250000,190000,60000,24.0
S02257,2026-08-22,TGI,RAM002,3,125000,95000,375000,285000,90000,24.0
S02258,2026-06-06,TGI,ROUT001,1,65000,45000,65000,45000,20000,30.76923076923077
S02259,2026-07-07,LLM,HEAD001,1,16000,9000,16000,9000,7000,43.75
S02260,2026-03-17,LLM,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S02261,2026-02-26,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S02262,2026-02-15,LLM,SSD003,3,185000,145000,555000,435000,120000,21.62162162162162
S02263,2026-05-28,LLM,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S02264,2026-04-28,TGI,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S02265,2026-08-02,LLM,HUB001,4,12500,7000,50000,28000,22000,44.0
S02266,2026-03-02,LLM,ROUT001,2,65000,45000,130000,90000,40000,30.76923076923077
S02267,2026-03-02,TGI,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S02268,2026-08-25,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S02269,2026-07-21,TGI,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S02270,2026-02-21,TGI,PAD001,4,5000,2500,20000,10000,10000,50.0
S02271,2026-02-05,TGI,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S02272,2026-08-25,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S02273,2026-02-12,TGI,HUB001,1,12500,7000,12500,7000,5500,44.0
S02274,2026-02-04,TGI,PAD001,2,5000,2500,10000,5000,5000,50.0
S02275,2026-05-01,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S02276,2026-06-22,TGI,FAN001,3,30000,18000,90000,54000,36000,40.0
S02277,2026-06-05,TGI,PAD001,5,5000,2500,25000,12500,12500,50.0
S02278,2026-03-07,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S02279,2026-05-17,TGI,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S02280,2026-01-02,TGI,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S02281,2026-07-24,LLM,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S02282,2026-06-07,LLM,HUB001,1,12500,7000,12500,7000,5500,44.0
S02283,2026-07-30,LLM,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S02284,2026-03-02,TGI,FAN001,3,30000,18000,90000,54000,36000,40.0
S02285,2026-01-31,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S02286,2026-06-10,LLM,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S02287,2026-06-25,TGI,PAD001,4,5000,2500,20000,10000,10000,50.0
S02288,2026-06-30,LLM,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S02289,2026-08-06,TGI,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S02290,2026-03-22,TGI,HUB001,5,12500,7000,62500,35000,27500,44.0
S02291,2026-08-23,LLM,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S02292,2026-08-04,LLM,HUB001,2,12500,7000,25000,14000,11000,44.0
S02293,2026-07-15,LLM,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S02294,2026-07-30,TGI,PAD001,4,5000,2500,20000,10000,10000,50.0
S02295,2026-03-08,LLM,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S02296,2026-03-05,LLM,FAN001,2,30000,18000,60000,36000,24000,40.0
S02297,2026-01-28,LLM,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S02298,2026-03-20,LLM,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S02299,2026-07-03,TGI,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S02300,2026-07-05,LLM,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S02301,2026-03-08,LLM,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S02302,2026-04-10,LLM,RAM002,1,125000,95000,125000,95000,30000,24.0
S02303,2026-01-14,TGI,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S02304,2026-06-25,TGI,HUB001,4,12500,7000,50000,28000,22000,44.0
S02305,2026-01-21,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S02306,2026-02-10,TGI,PSU001,3,85000,65000,255000,195000,60000,23.52941176470588
S02307,2026-08-21,LLM,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S02308,2026-07-12,TGI,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S02309,2026-01-22,LLM,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S02310,2026-05-22,TGI,HUB001,1,12500,7000,12500,7000,5500,44.0
S02311,2026-05-20,TGI,HUB001,1,12500,7000,12500,7000,5500,44.0
S02312,2026-06-10,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S02313,2026-04-22,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S02314,2026-08-04,LLM,SOFT001,3,55600,30000,166800,90000,76800,46.043165467625904
S02315,2026-07-06,LLM,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S02316,2026-07-30,TGI,HEAD001,1,16000,9000,16000,9000,7000,43.75
S02317,2026-08-14,LLM,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S02318,2026-03-08,TGI,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S02319,2026-07-10,LLM,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S02320,2026-05-26,LLM,HUB001,1,12500,7000,12500,7000,5500,44.0
S02321,2026-07-16,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S02322,2026-07-26,TGI,LAN001,1,9000,5000,9000,5000,4000,44.44444444444444
S02323,2026-05-01,LLM,HUB001,2,12500,7000,25000,14000,11000,44.0
S02324,2026-05-09,LLM,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S02325,2026-06-10,TGI,LAN001,5,9000,5000,45000,25000,20000,44.44444444444444
S02326,2026-06-22,LLM,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S02327,2026-03-03,LLM,PAD001,1,5000,2500,5000,2500,2500,50.0
S02328,2026-08-22,TGI,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S02329,2026-05-17,TGI,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S02330,2026-08-30,LLM,HUB001,1,12500,7000,12500,7000,5500,44.0
S02331,2026-08-30,TGI,RAM002,3,125000,95000,375000,285000,90000,24.0
S02332,2026-04-22,LLM,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S02333,2026-06-10,TGI,FAN001,3,30000,18000,90000,54000,36000,40.0
S02334,2026-05-08,LLM,HEAD001,1,16000,9000,16000,9000,7000,43.75
S02335,2026-01-25,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S02336,2026-08-22,TGI,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S02337,2026-01-17,TGI,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S02338,2026-05-11,LLM,HUB001,4,12500,7000,50000,28000,22000,44.0
S02339,2026-07-11,TGI,RAM001,1,72000,55000,72000,55000,17000,23.61111111111111
S02340,2026-05-01,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S02341,2026-08-12,TGI,PSU001,3,85000,65000,255000,195000,60000,23.52941176470588
S02342,2026-02-02,LLM,HEAD001,3,16000,9000,48000,27000,21000,43.75
S02343,2026-03-29,TGI,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S02344,2026-03-27,LLM,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S02345,2026-07-03,LLM,SSD002,2,105000,80000,210000,160000,50000,23.809523809523807
S02346,2026-03-09,TGI,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S02347,2026-06-29,TGI,HEAD001,1,16000,9000,16000,9000,7000,43.75
S02348,2026-01-09,LLM,PAD001,1,5000,2500,5000,2500,2500,50.0
S02349,2026-02-14,LLM,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S02350,2026-02-02,LLM,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S02351,2026-07-06,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S02352,2026-03-06,TGI,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S02353,2026-01-25,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S02354,2026-03-23,TGI,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S02355,2026-05-05,TGI,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S02356,2026-05-15,TGI,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S02357,2026-06-09,LLM,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S02358,2026-01-29,LLM,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S02359,2026-03-30,LLM,PSU001,1,85000,65000,85000,65000,20000,23.52941176470588
S02360,2026-01-03,TGI,PAD001,2,5000,2500,10000,5000,5000,50.0
S02361,2026-07-03,TGI,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S02362,2026-01-29,TGI,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S02363,2026-02-25,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S02364,2026-05-22,TGI,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S02365,2026-08-30,TGI,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S02366,2026-08-05,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S02367,2026-03-02,TGI,RAM002,2,125000,95000,250000,190000,60000,24.0
S02368,2026-04-10,TGI,FAN001,2,30000,18000,60000,36000,24000,40.0
S02369,2026-05-03,LLM,ROUT001,3,65000,45000,195000,135000,60000,30.76923076923077
S02370,2026-07-12,TGI,SSD001,1,75000,55000,75000,55000,20000,26.666666666666668
S02371,2026-04-05,TGI,RAM002,3,125000,95000,375000,285000,90000,24.0
S02372,2026-08-03,TGI,HDD001,1,110000,85000,110000,85000,25000,22.727272727272727
S02373,2026-01-30,LLM,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S02374,2026-03-07,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S02375,2026-03-18,LLM,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S02376,2026-07-29,TGI,HUB001,1,12500,7000,12500,7000,5500,44.0
S02377,2026-06-06,LLM,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S02378,2026-03-08,TGI,HUB001,3,12500,7000,37500,21000,16500,44.0
S02379,2026-04-03,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S02380,2026-08-29,TGI,SSD001,1,75000,55000,75000,55000,20000,26.666666666666668
S02381,2026-03-15,TGI,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S02382,2026-02-05,TGI,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S02383,2026-04-25,TGI,SOFT003,1,125000,90000,125000,90000,35000,28.000000000000004
S02384,2026-03-25,TGI,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S02385,2026-03-28,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S02386,2026-03-24,TGI,SSD003,3,185000,145000,555000,435000,120000,21.62162162162162
S02387,2026-04-05,TGI,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S02388,2026-02-15,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S02389,2026-01-23,LLM,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S02390,2026-04-19,TGI,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S02391,2026-01-19,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S02392,2026-07-13,LLM,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S02393,2026-07-28,TGI,PAD001,4,5000,2500,20000,10000,10000,50.0
S02394,2026-03-16,LLM,ROUT001,5,65000,45000,325000,225000,100000,30.76923076923077
S02395,2026-08-01,TGI,SSD001,2,75000,55000,150000,110000,40000,26.666666666666668
S02396,2026-01-24,TGI,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S02397,2026-08-11,LLM,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S02398,2026-07-13,LLM,SSD002,2,105000,80000,210000,160000,50000,23.809523809523807
S02399,2026-02-11,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S02400,2026-06-13,LLM,HEAD001,1,16000,9000,16000,9000,7000,43.75
S02401,2026-06-19,TGI,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S02402,2026-01-18,TGI,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S02403,2026-04-29,TGI,SOFT001,1,55600,30000,55600,30000,25600,46.043165467625904
S02404,2026-06-27,LLM,HEAD001,1,16000,9000,16000,9000,7000,43.75
S02405,2026-01-13,TGI,PAD001,5,5000,2500,25000,12500,12500,50.0
S02406,2026-01-22,LLM,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S02407,2026-06-12,LLM,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S02408,2026-06-22,TGI,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S02409,2026-01-25,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S02410,2026-02-15,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S02411,2026-05-03,TGI,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S02412,2026-08-22,TGI,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S02413,2026-01-28,TGI,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S02414,2026-08-03,LLM,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S02415,2026-06-18,TGI,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S02416,2026-04-11,TGI,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S02417,2026-02-13,TGI,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S02418,2026-04-25,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S02419,2026-02-28,LLM,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S02420,2026-07-08,LLM,RAM001,2,72000,55000,144000,110000,34000,23.61111111111111
S02421,2026-05-25,TGI,SSD001,2,75000,55000,150000,110000,40000,26.666666666666668
S02422,2026-08-15,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S02423,2026-03-02,LLM,HEAD001,4,16000,9000,64000,36000,28000,43.75
S02424,2026-04-24,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S02425,2026-07-10,TGI,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S02426,2026-05-06,TGI,HUB001,2,12500,7000,25000,14000,11000,44.0
S02427,2026-01-13,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S02428,2026-05-08,LLM,SOFT001,2,55600,30000,111200,60000,51200,46.043165467625904
S02429,2026-05-15,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S02430,2026-08-21,LLM,LAN001,3,9000,5000,27000,15000,12000,44.44444444444444
S02431,2026-08-23,LLM,HUB001,5,12500,7000,62500,35000,27500,44.0
S02432,2026-08-20,LLM,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S02433,2026-08-11,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S02434,2026-07-04,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S02435,2026-07-21,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S02436,2026-07-20,LLM,LAN001,3,9000,5000,27000,15000,12000,44.44444444444444
S02437,2026-05-15,TGI,SOFT002,2,110000,85000,220000,170000,50000,22.727272727272727
S02438,2026-07-26,TGI,RAM002,2,125000,95000,250000,190000,60000,24.0
S02439,2026-01-04,LLM,HEAD001,2,16000,9000,32000,18000,14000,43.75
S02440,2026-05-19,LLM,PAD001,3,5000,2500,15000,7500,7500,50.0
S02441,2026-01-31,TGI,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S02442,2026-04-17,TGI,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S02443,2026-08-21,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S02444,2026-02-04,TGI,FAN001,1,30000,18000,30000,18000,12000,40.0
S02445,2026-07-23,LLM,SOFT002,2,110000,85000,220000,170000,50000,22.727272727272727
S02446,2026-04-07,LLM,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S02447,2026-05-07,LLM,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S02448,2026-03-29,LLM,ROUT001,4,65000,45000,260000,180000,80000,30.76923076923077
S02449,2026-02-16,TGI,PSU001,3,85000,65000,255000,195000,60000,23.52941176470588
S02450,2026-07-14,LLM,PSU001,1,85000,65000,85000,65000,20000,23.52941176470588
S02451,2026-04-06,TGI,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S02452,2026-08-23,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S02453,2026-04-05,LLM,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S02454,2026-03-22,LLM,SW001,3,80000,55000,240000,165000,75000,31.25
S02455,2026-04-21,LLM,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S02456,2026-07-16,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S02457,2026-03-20,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S02458,2026-01-29,TGI,SOFT002,2,110000,85000,220000,170000,50000,22.727272727272727
S02459,2026-07-01,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S02460,2026-07-03,LLM,RAM001,2,72000,55000,144000,110000,34000,23.61111111111111
S02461,2026-07-21,TGI,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S02462,2026-05-27,LLM,HUB001,3,12500,7000,37500,21000,16500,44.0
S02463,2026-04-12,TGI,PSU001,3,85000,65000,255000,195000,60000,23.52941176470588
S02464,2026-08-10,LLM,SSD003,1,185000,145000,185000,145000,40000,21.62162162162162
S02465,2026-01-24,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S02466,2026-02-13,LLM,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S02467,2026-06-03,TGI,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S02468,2026-06-30,LLM,SOFT003,3,125000,90000,375000,270000,105000,28.000000000000004
S02469,2026-01-07,LLM,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S02470,2026-02-10,TGI,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S02471,2026-07-16,LLM,FAN001,2,30000,18000,60000,36000,24000,40.0
S02472,2026-01-13,TGI,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S02473,2026-04-05,TGI,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S02474,2026-01-11,LLM,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S02475,2026-05-11,LLM,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S02476,2026-08-30,LLM,SSD001,2,75000,55000,150000,110000,40000,26.666666666666668
S02477,2026-05-19,LLM,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S02478,2026-01-23,LLM,SSD003,1,185000,145000,185000,145000,40000,21.62162162162162
S02479,2026-01-02,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S02480,2026-03-19,LLM,RAM001,3,72000,55000,216000,165000,51000,23.61111111111111
S02481,2026-08-24,TGI,SSD003,2,185000,145000,370000,290000,80000,21.62162162162162
S02482,2026-05-14,TGI,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S02483,2026-08-22,TGI,LAN001,4,9000,5000,36000,20000,16000,44.44444444444444
S02484,2026-07-21,LLM,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S02485,2026-04-11,LLM,SSD003,3,185000,145000,555000,435000,120000,21.62162162162162
S02486,2026-03-11,LLM,HUB001,3,12500,7000,37500,21000,16500,44.0
S02487,2026-08-22,TGI,SOFT001,5,55600,30000,278000,150000,128000,46.043165467625904
S02488,2026-08-26,TGI,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S02489,2026-06-04,TGI,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S02490,2026-07-11,TGI,SOFT002,3,110000,85000,330000,255000,75000,22.727272727272727
S02491,2026-02-02,LLM,FAN001,3,30000,18000,90000,54000,36000,40.0
S02492,2026-07-12,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S02493,2026-03-24,LLM,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S02494,2026-01-12,TGI,SSD003,3,185000,145000,555000,435000,120000,21.62162162162162
S02495,2026-03-11,LLM,RAM002,2,125000,95000,250000,190000,60000,24.0
S02496,2026-08-08,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S02497,2026-05-06,LLM,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S02498,2026-07-03,LLM,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S02499,2026-01-16,LLM,HUB001,2,12500,7000,25000,14000,11000,44.0
S02500,2026-03-16,LLM,SSD002,1,105000,80000,105000,80000,25000,23.809523809523807
S02501,2026-03-04,TGI,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S02502,2026-05-04,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S02503,2026-07-04,LLM,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S02504,2026-04-24,LLM,PSU001,3,85000,65000,255000,195000,60000,23.52941176470588
S02505,2026-04-07,LLM,SW001,4,80000,55000,320000,220000,100000,31.25
S02506,2026-05-30,LLM,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S02507,2026-01-06,LLM,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S02508,2026-02-21,LLM,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S02509,2026-03-06,LLM,ROUT001,4,65000,45000,260000,180000,80000,30.76923076923077
S02510,2026-05-22,LLM,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S02511,2026-06-05,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
